Id,issn,eissn,#depend,class,format,lang,disciplines
http://www.zotero.org/styles/biomarkers-in-medicine,1752-0363,1752-0371,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/biomass-and-bioenergy,0961-9534,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/biomass-conversion-and-biorefinery,2190-6815,2190-6823,-1,-,numeric,en-US,science
http://www.zotero.org/styles/biomaterials-research,-,2055-7124,-1,-,numeric,en-US,
http://www.zotero.org/styles/biomaterials-science,2047-4830,2047-4849,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/biomaterials,0142-9612,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/biomatter,2159-2527,2159-2535,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/biomechanics-and-modeling-in-mechanobiology,1617-7959,1617-7940,-1,-,author-date,en-US,science
http://www.zotero.org/styles/biomedical-engineering-online,-,1475-925X,-1,-,numeric,en-US,
http://www.zotero.org/styles/biomedical-imaging-and-intervention-journal,-,1823-5530,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/biomedical-journal,2319-4170,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/biomedical-materials,1748-6041,1748-605X,-1,-,numeric,en-US,physics
http://www.zotero.org/styles/biomedical-microdevices,1387-2176,1572-8781,-1,-,author-date,en-US,physics
http://www.zotero.org/styles/biomedical-reports,2049-9434,2049-9442,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/biomedical-reviews,1310-392X,1314-1929,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/biomedical-signal-processing-and-control,1746-8094,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/biomedicine-and-aging-pathology,2210-5220,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/biomedicine-and-pharmacotherapy,0753-3322,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/biomedicine-and-preventive-nutrition,2210-5239,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/biomedicine,2211-8020,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/biomedicines,-,2227-9059,-1,-,numeric,en-US,science
http://www.zotero.org/styles/biometals,0966-0844,1572-8773,-1,-,author-date,en-US,science
http://www.zotero.org/styles/biomicrofluidics,-,1932-1058,-1,-,numeric,en-US,physics|biology
http://www.zotero.org/styles/biomolecular-detection-and-quantification,2214-7535,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/biomolecular-nmr-assignments,1874-2718,1874-270X,-1,-,author-date,en-US,science
http://www.zotero.org/styles/biomolecules,-,2218-273X,-1,-,numeric,en-US,science
http://www.zotero.org/styles/bionanoscience,2191-1630,2191-1649,-1,-,numeric,en-US,psychology
http://www.zotero.org/styles/bioorganic-chemistry,0045-2068,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/biophysical-chemistry,0301-4622,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/biophysical-economics-and-resource-quality,2366-0112,2366-0120,-1,-,author-date,en-US,
http://www.zotero.org/styles/biophysical-reviews,1867-2450,1867-2469,-1,-,author-date,en-US,science
http://www.zotero.org/styles/biophysics-reports,2364-3439,2364-3420,-1,-,author-date,en-US,
http://www.zotero.org/styles/bioprinting,2405-8866,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/bioprocess-and-biosystems-engineering,1615-7591,1615-7605,-1,-,numeric,en-US,science
http://www.zotero.org/styles/biopsychosocial-medicine,-,1751-0759,-1,-,numeric,en-US,
http://www.zotero.org/styles/bioresource-technology,0960-8524,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/bioresources-and-bioprocessing,-,2197-4365,-1,-,author-date,en-US,
http://www.zotero.org/styles/biosemiotics,1875-1342,1875-1350,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/biosensors-and-bioelectronics,0956-5663,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/biosensors,-,2079-6374,-1,-,numeric,en-US,science
http://www.zotero.org/styles/biosurface-and-biotribology,2405-4518,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/biosystems-engineering,1537-5110,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/biosystems,0303-2647,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/biotechnology-advances,0734-9750,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/biotechnology-and-genetic-engineering-reviews,0264-8725,2046-5556,-1,-,author-date,en-US,biology
http://www.zotero.org/styles/biotechnology-for-biofuels,-,1754-6834,-1,-,numeric,en-US,
http://www.zotero.org/styles/biotechnology-letters,0141-5492,1573-6776,-1,-,author-date,en-US,science
http://www.zotero.org/styles/biotechnology-progress,8756-7938,1520-6033,-1,-,numeric,en-US,biology
http://www.zotero.org/styles/biotechnology-reports,2215-017X,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/biotechnology-research-and-innovation,2452-0721,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/biotribology,2352-5738,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/bit-numerical-mathematics,0006-3835,1572-9125,-1,-,numeric,en-US,science
http://www.zotero.org/styles/bjog,1470-0328,1471-0528,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/blood-cancer-journal,-,2044-5385,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/blood-cells-molecules-and-diseases,1079-9796,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/blood-purification,0253-5068,1421-9735,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/blood-reviews,0268-960X,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-anesthesiology,-,1471-2253,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-biochemistry,-,1471-2091,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-bioinformatics,-,1471-2105,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-biology,-,1741-7007,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-biophysics,-,2046-1682,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-biotechnology,-,1472-6750,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-cancer,-,1471-2407,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-cardiovascular-disorders,-,1471-2261,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-cell-biology,-,1471-2121,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-clinical-pathology,-,1472-6890,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-complementary-and-alternative-medicine,-,1472-6882,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-dermatology,-,1471-5945,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-developmental-biology,-,1471-213X,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-ear-nose-and-throat-disorders,-,1472-6815,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-ecology,-,1472-6785,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-emergency-medicine,-,1471-227X,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-endocrine-disorders,-,1472-6823,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-evolutionary-biology,-,1471-2148,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-family-practice,-,1471-2296,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-gastroenterology,-,1471-230X,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-genetics,-,1471-2156,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-genomics,-,1471-2164,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-geriatrics,-,1471-2318,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-health-services-research,-,1472-6963,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-hematology,-,2052-1839,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-immunology,-,1471-2172,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-infectious-diseases,-,1471-2334,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-international-health-and-human-rights,-,1472-698X,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-medical-education,-,1472-6920,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-medical-ethics,-,1472-6939,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-medical-genetics,-,1471-2350,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-medical-genomics,-,1755-8794,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-medical-imaging,-,1471-2342,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-medical-informatics-and-decision-making,-,1472-6947,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-medical-research-methodology,-,1471-2288,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-medicine,-,1741-7015,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-microbiology,-,1471-2180,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-molecular-biology,-,1471-2199,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-musculoskeletal-disorders,-,1471-2474,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-nephrology,-,1471-2369,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-neurology,-,1471-2377,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-neuroscience,-,1471-2202,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-nursing,-,1472-6955,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-nutrition,-,2055-0928,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-obesity,-,2052-9538,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-ophthalmology,-,1471-2415,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-oral-health,-,1472-6831,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-palliative-care,-,1472-684X,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-pediatrics,-,1471-2431,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-pharmacology-and-toxicology,-,2050-6511,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-physiology,-,1472-6793,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-plant-biology,-,1471-2229,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-pregnancy-and-childbirth,-,1471-2393,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-psychiatry,-,1471-244X,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-psychology,-,2050-7283,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-public-health,-,1471-2458,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-pulmonary-medicine,-,1471-2466,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-research-notes,-,1756-0500,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-sports-science-medicine-and-rehabilitation,-,2052-1847,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-structural-biology,-,1472-6807,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-surgery,-,1471-2482,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-systems-biology,-,1752-0509,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-urology,-,1471-2490,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-veterinary-research,-,1746-6148,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-womens-health,-,1472-6874,-1,-,numeric,en-US,
http://www.zotero.org/styles/bmc-zoology,-,2056-3132,-1,-,numeric,en-US,science
http://www.zotero.org/styles/bmj-case-reports,-,1757-790X,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/bmj-open-diabetes-research-and-care,-,2052-4897,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/bmj-open-respiratory-research,-,2052-4439,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/bmj-open,-,2044-6055,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/bmj-quality-and-safety,2044-5415,2044-5423,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/bmj-quality-improvement-reports,-,2050-1315,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/bmj-supportive-and-palliative-care,2045-435X,2045-4368,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/body-image,1740-1445,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/body-movement-and-dance-in-psychotherapy,1743-2979,1743-2987,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/boletin-de-la-sociedad-espanola-de-ceramica-y-vidrio,0366-3175,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/boletin-de-la-sociedad-matematica-mexicana,1405-213X,2296-4495,-1,-,numeric,en-US,
http://www.zotero.org/styles/boletin-medico-del-hospital-infantil-de-mexico,0539-6115,1665-1146,-1,-,numeric,es-ES,medicine
http://www.zotero.org/styles/bollettino-dellunione-matematica-italiana,1972-6724,2198-2759,-1,-,numeric,en-US,
http://www.zotero.org/styles/bone-and-joint-research,-,2046-3758,-1,-,numeric,en-GB,medicine
http://www.zotero.org/styles/bone-marrow-transplantation,-,1476-5365,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/bone-reports,2352-1872,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/bone,8756-3282,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/borderline-personality-disorder-and-emotion-dysregulation,-,2051-6673,-1,-,numeric,en-US,
http://www.zotero.org/styles/borsa-istanbul-review,2214-8450,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/botanical-studies,-,1999-3110,-1,-,author-date,en-US,
http://www.zotero.org/styles/botany,1916-2790,1916-2804,-1,-,author-date,en-US,botany|biology
http://www.zotero.org/styles/boundary-layer-meteorology,0006-8314,1573-1472,-1,-,author-date,en-US,science
http://www.zotero.org/styles/boundary-value-problems,-,1687-2770,-1,-,numeric,en-US,
http://www.zotero.org/styles/brain-and-cognition,0278-2626,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/brain-and-development,0387-7604,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/brain-and-language,0093-934X,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/brain-behavior-and-evolution,0006-8977,1421-9743,-1,-,author-date,en-US,medicine
http://www.zotero.org/styles/brain-behavior-and-immunity,0889-1591,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/brain-imaging-and-behavior,1931-7557,1931-7565,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/brain-informatics,2198-4018,2198-4026,-1,-,numeric,en-US,
http://www.zotero.org/styles/brain-research-bulletin,0361-9230,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/brain-research,0006-8993,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/brain-sciences,-,2076-3425,-1,-,numeric,en-US,science
http://www.zotero.org/styles/brain-stimulation,1935-861X,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/brain-structure-and-function,1863-2653,1863-2661,-1,-,author-date,en-US,science
http://www.zotero.org/styles/brain-topography,0896-0267,1573-6792,-1,-,author-date,en-US,science
http://www.zotero.org/styles/brain-tumor-pathology,1433-7398,1861-387X,-1,-,numeric,en-US,science
http://www.zotero.org/styles/brazilian-journal-of-botany,0100-8404,1806-9959,-1,-,author-date,en-US,
http://www.zotero.org/styles/brazilian-journal-of-microbiology,1517-8382,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/brazilian-journal-of-physics,0103-9733,1678-4448,-1,-,numeric,en-US,physics
http://www.zotero.org/styles/brazilian-journal-of-science-and-technology,-,2196-288X,-1,-,author-date,en-US,
http://www.zotero.org/styles/breast-cancer-management,1758-1923,1758-1931,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/breast-cancer-research-and-treatment,0167-6806,1573-7217,-1,-,numeric,en-US,science
http://www.zotero.org/styles/breast-cancer-research,-,1465-542X,-1,-,numeric,en-US,
http://www.zotero.org/styles/breast-cancer,1340-6868,1880-4233,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/breast-care,1661-3791,1661-3805,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/british-dental-journal,0007-0610,1476-5373,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/british-journal-of-biomedical-science,0967-4845,-,-1,-,numeric,en-GB,medicine
http://www.zotero.org/styles/british-journal-of-clinical-psychology,0144-6657,2044-8260,-1,-,author-date,en-GB,medicine
http://www.zotero.org/styles/british-journal-of-developmental-psychology,0261-510X,2044-835X,-1,-,author-date,en-GB,medicine
http://www.zotero.org/styles/british-journal-of-educational-psychology,0007-0998,2044-8279,-1,-,author-date,en-GB,medicine
http://www.zotero.org/styles/british-journal-of-guidance-and-counselling,0306-9885,1469-3534,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/british-journal-of-health-psychology,1359-107X,2044-8287,-1,-,author-date,en-GB,medicine
http://www.zotero.org/styles/british-journal-of-mathematical-and-statistical-psychology,0007-1102,2044-8317,-1,-,author-date,en-GB,medicine
http://www.zotero.org/styles/british-journal-of-ophthalmology,0007-1161,1468-2079,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/british-journal-of-pain,2049-4637,2049-4645,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/british-journal-of-psychology,0007-1269,2044-8295,-1,-,author-date,en-GB,medicine
http://www.zotero.org/styles/british-journal-of-religious-education,0141-6200,1740-7931,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/british-journal-of-social-psychology,0144-6665,2044-8309,-1,-,author-date,en-GB,medicine
http://www.zotero.org/styles/british-journal-of-sociology-of-education,0142-5692,1465-3346,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/british-journal-of-sports-medicine,0306-3674,1473-0480,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/british-medical-bulletin,0007-1420,1471-8391,-1,-,numeric,en-GB,medicine
http://www.zotero.org/styles/brq-business-research-quarterly,2340-9436,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/budownictwo-i-architektura-en,1899-0665,-,-1,-,numeric,en-GB,engineering
http://www.zotero.org/styles/building-and-construction-law-journal,0815-6050,-,-1,-,note,en-GB,law
